FIR_ID,Crime_Type,Area,Latitude,Longitude,Date,Time,Severity,Status,Victim_Age,Victim_Gender,Day_of_Week,Hour
FIR03235,5,10,12.936564,77.620314,2026-07-14,1900-01-01 18:45:28,0,2,53,1,5,18
FIR03236,6,5,12.907161,77.649095,2025-12-31,1900-01-01 09:58:21,0,0,52,0,6,9
FIR03237,6,16,12.98188,77.609258,2024-10-30,1900-01-01 22:50:46,0,0,44,1,6,22
FIR03238,3,0,12.920242,77.610161,2026-06-20,1900-01-01 00:49:34,2,2,68,0,2,0
FIR03239,5,10,12.937656,77.619842,2026-01-16,1900-01-01 13:38:24,0,1,32,0,0,13
FIR03240,9,16,12.988673,77.601449,2024-10-03,1900-01-01 07:48:28,1,0,39,2,4,7
FIR03241,9,14,12.956025,77.696184,2026-06-09,1900-01-01 01:59:43,1,2,43,2,5,1
FIR03242,1,2,12.942289,77.574209,2025-05-06,1900-01-01 23:16:41,2,2,55,1,5,23
FIR03243,0,17,12.973419,77.749249,2025-01-30,1900-01-01 11:27:23,2,0,40,2,4,11
FIR03244,4,9,13.009799,77.695407,2025-01-22,1900-01-01 19:13:42,2,1,29,1,6,19
FIR03245,9,7,12.977001,77.639042,2025-04-10,1900-01-01 09:48:41,1,1,65,1,4,9
FIR03246,9,13,13.004511,77.569874,2024-12-22,1900-01-01 09:49:05,1,0,51,0,3,9
FIR03247,1,17,12.972997,77.74785,2025-03-16,1900-01-01 00:24:27,2,0,37,1,3,0
FIR03248,8,1,12.922164,77.5705,2025-06-03,1900-01-01 23:35:41,1,0,57,0,5,23
FIR03249,4,16,12.981031,77.606302,2025-08-14,1900-01-01 04:05:15,2,2,45,2,4,4
FIR03250,8,1,12.919727,77.575581,2024-07-31,1900-01-01 09:09:40,1,2,49,0,6,9
FIR03251,9,11,12.973616,77.609373,2025-12-24,1900-01-01 18:00:38,1,2,67,0,6,18
FIR03252,5,17,12.968151,77.75079,2025-03-08,1900-01-01 19:28:21,0,1,19,2,2,19
FIR03253,0,16,12.986684,77.606997,2026-01-17,1900-01-01 09:58:18,2,0,22,1,2,9
FIR03254,6,2,12.93895,77.56704,2025-01-18,1900-01-01 23:07:35,0,0,70,2,2,23
FIR03255,8,6,13.036623,77.597372,2026-02-10,1900-01-01 19:33:37,1,2,22,0,5,19
FIR03256,7,14,12.962955,77.699985,2026-01-31,1900-01-01 00:58:15,0,0,22,1,2,0
FIR03257,6,5,12.91156,77.648958,2024-08-23,1900-01-01 08:44:14,0,2,62,2,0,8
FIR03258,2,1,12.91526,77.569974,2025-09-15,1900-01-01 17:18:55,2,0,68,2,1,17
FIR03259,9,9,13.012972,77.693946,2025-07-25,1900-01-01 00:54:04,1,1,18,2,0,0
FIR03260,6,4,12.84009,77.679305,2026-03-15,1900-01-01 15:46:28,0,1,62,2,3,15
FIR03261,3,6,13.035218,77.594621,2024-10-06,1900-01-01 02:18:33,2,2,42,0,3,2
FIR03262,8,16,12.987857,77.608743,2025-04-12,1900-01-01 12:29:20,1,0,57,0,2,12
FIR03263,8,17,12.967523,77.746423,2024-09-19,1900-01-01 09:01:47,1,0,26,0,4,9
FIR03264,9,0,12.913163,77.608568,2025-01-13,1900-01-01 04:43:52,1,0,52,1,1,4
FIR03265,2,14,12.958054,77.700084,2024-07-29,1900-01-01 08:56:24,2,0,45,0,1,8
FIR03266,3,10,12.932738,77.625845,2024-10-23,1900-01-01 19:17:50,2,1,39,1,6,19
FIR03267,9,16,12.98552,77.600852,2025-08-15,1900-01-01 08:02:04,1,1,28,1,0,8
FIR03268,9,12,12.980709,77.567854,2025-09-26,1900-01-01 04:22:08,1,0,61,2,0,4
FIR03269,3,10,12.934421,77.62523,2025-10-04,1900-01-01 19:45:12,2,1,22,2,2,19
FIR03270,3,10,12.930889,77.622991,2024-11-26,1900-01-01 08:08:12,2,1,43,0,5,8
FIR03271,9,7,12.980534,77.642592,2024-11-16,1900-01-01 11:10:47,1,1,60,0,2,11
FIR03272,8,1,12.916685,77.573462,2025-07-26,1900-01-01 09:39:07,1,1,30,0,2,9
FIR03273,8,18,13.09747,77.599068,2026-04-25,1900-01-01 13:48:26,1,1,48,1,2,13
FIR03274,2,8,12.924188,77.59469,2024-12-23,1900-01-01 15:14:59,2,0,40,0,1,15
FIR03275,2,14,12.956612,77.697191,2026-03-01,1900-01-01 05:43:27,2,1,63,2,3,5
FIR03276,3,10,12.939081,77.628757,2025-03-19,1900-01-01 16:26:59,2,2,55,2,6,16
FIR03277,4,16,12.989324,77.602879,2025-04-27,1900-01-01 13:45:20,2,1,56,0,3,13
FIR03278,3,5,12.913646,77.643768,2024-08-21,1900-01-01 11:14:39,2,1,30,1,6,11
FIR03279,8,8,12.922714,77.593063,2025-07-19,1900-01-01 23:33:28,1,0,41,0,2,23
FIR03280,5,2,12.945233,77.571662,2026-05-17,1900-01-01 12:15:05,0,1,54,0,3,12
FIR03281,7,9,13.012129,77.695467,2025-10-15,1900-01-01 07:59:54,0,0,34,1,6,7
FIR03282,9,6,13.040679,77.597453,2025-11-12,1900-01-01 21:43:19,1,2,31,0,6,21
FIR03283,2,10,12.936219,77.627991,2025-09-04,1900-01-01 03:13:29,2,0,38,0,4,3
FIR03284,5,7,12.979344,77.644408,2026-01-03,1900-01-01 10:37:25,0,2,19,1,2,10
FIR03285,7,0,12.911699,77.609667,2025-02-13,1900-01-01 07:37:33,0,1,27,0,4,7
FIR03286,8,16,12.984832,77.600908,2026-02-26,1900-01-01 12:57:07,1,1,43,2,4,12
FIR03287,0,16,12.981082,77.609307,2025-02-25,1900-01-01 08:20:53,2,2,41,0,5,8
FIR03288,9,6,13.034795,77.593368,2026-03-29,1900-01-01 13:11:36,1,2,61,0,3,13
FIR03289,4,5,12.916461,77.651087,2024-09-20,1900-01-01 03:48:03,2,0,19,1,0,3
FIR03290,9,2,12.936862,77.569044,2025-12-03,1900-01-01 22:38:53,1,2,36,1,6,22
FIR03291,8,7,12.981907,77.637805,2026-01-20,1900-01-01 09:48:46,1,0,46,0,5,9
FIR03292,3,10,12.937519,77.624212,2026-02-14,1900-01-01 21:22:23,2,0,64,2,2,21
FIR03293,8,7,12.974476,77.638105,2024-08-12,1900-01-01 01:58:13,1,1,50,2,1,1
FIR03294,3,5,12.914854,77.650692,2025-10-10,1900-01-01 22:50:35,2,2,46,2,0,22
FIR03295,1,14,12.961854,77.692453,2026-03-11,1900-01-01 22:41:53,2,1,65,0,6,22
FIR03296,7,4,12.841189,77.674843,2025-08-22,1900-01-01 12:33:55,0,0,54,0,0,12
FIR03297,9,0,12.919498,77.607074,2024-10-27,1900-01-01 02:55:32,1,2,54,0,3,2
FIR03298,9,17,12.965044,77.748803,2024-11-27,1900-01-01 22:51:52,1,0,49,0,6,22
FIR03299,1,11,12.972043,77.60532,2025-10-18,1900-01-01 23:19:26,2,1,23,2,2,23
FIR03300,8,16,12.981438,77.606056,2025-02-12,1900-01-01 04:49:54,1,2,69,2,6,4
FIR03301,5,12,12.976958,77.570317,2024-12-15,1900-01-01 06:18:24,0,0,37,2,3,6
FIR03302,4,1,12.913414,77.577936,2025-06-23,1900-01-01 12:19:45,2,2,66,2,1,12
FIR03303,9,0,12.920644,77.612659,2026-03-01,1900-01-01 20:06:17,1,2,64,2,3,20
FIR03304,6,12,12.973267,77.570072,2025-08-12,1900-01-01 09:46:19,0,2,51,0,5,9
FIR03305,3,5,12.912307,77.644789,2024-09-09,1900-01-01 14:34:55,2,0,26,1,1,14
FIR03306,0,10,12.93826,77.627512,2025-10-15,1900-01-01 02:18:11,2,1,67,1,6,2
FIR03307,1,15,12.987166,77.558338,2024-10-25,1900-01-01 21:24:20,2,2,38,1,0,21
FIR03308,0,11,12.974295,77.602038,2025-12-19,1900-01-01 07:33:35,2,2,67,2,0,7
FIR03309,7,17,12.965305,77.746948,2025-03-20,1900-01-01 21:59:45,0,0,68,1,4,21
FIR03310,6,7,12.982814,77.638142,2025-03-04,1900-01-01 13:36:49,0,1,26,1,5,13
FIR03311,6,3,12.926478,77.672,2025-11-20,1900-01-01 18:01:04,0,2,44,0,4,18
FIR03312,7,2,12.940033,77.57562,2024-10-11,1900-01-01 15:31:27,0,1,25,1,0,15
FIR03313,2,9,13.010008,77.693291,2025-01-06,1900-01-01 11:16:32,2,0,62,0,1,11
FIR03314,6,14,12.958711,77.694962,2026-07-06,1900-01-01 21:15:32,0,2,21,1,1,21
FIR03315,1,0,12.915911,77.606157,2024-09-10,1900-01-01 09:02:42,2,2,70,0,5,9
FIR03316,6,11,12.977229,77.60834,2025-07-25,1900-01-01 17:33:15,0,2,18,0,0,17
FIR03317,7,8,12.924123,77.598192,2024-10-25,1900-01-01 23:15:45,0,0,70,2,0,23
FIR03318,7,11,12.977365,77.608474,2026-04-04,1900-01-01 17:44:47,0,0,30,1,2,17
FIR03319,6,2,12.937479,77.57114,2026-03-22,1900-01-01 00:22:31,0,0,46,1,3,0
FIR03320,7,11,12.979477,77.601335,2025-07-18,1900-01-01 15:18:23,0,1,30,2,0,15
FIR03321,1,9,13.008595,77.696582,2025-06-25,1900-01-01 23:30:31,2,2,24,2,6,23
FIR03322,8,10,12.935656,77.624923,2025-02-27,1900-01-01 08:11:01,1,0,31,0,4,8
FIR03323,1,3,12.929352,77.680917,2025-10-28,1900-01-01 12:15:55,2,0,56,1,5,12
FIR03324,2,5,12.914345,77.646957,2025-08-10,1900-01-01 07:31:16,2,2,18,1,3,7
FIR03325,8,10,12.939726,77.621435,2026-07-20,1900-01-01 08:47:36,1,0,52,1,1,8
FIR03326,7,15,12.988092,77.558795,2025-10-18,1900-01-01 23:27:31,0,2,48,1,2,23
FIR03327,5,7,12.976601,77.639165,2024-08-13,1900-01-01 12:59:49,0,2,32,0,5,12
FIR03328,0,16,12.98604,77.59962,2024-12-08,1900-01-01 13:50:07,2,2,25,1,3,13
FIR03329,4,17,12.968127,77.745383,2024-12-23,1900-01-01 19:58:47,2,1,25,2,1,19
FIR03330,9,2,12.942493,77.571128,2025-04-12,1900-01-01 17:04:44,1,0,37,0,2,17
FIR03331,3,2,12.94039,77.56805,2024-09-12,1900-01-01 00:27:08,2,0,38,1,4,0
FIR03332,5,7,12.980486,77.636497,2024-09-07,1900-01-01 19:24:55,0,1,62,0,2,19
FIR03333,9,1,12.92056,77.577606,2025-07-26,1900-01-01 07:50:08,1,0,38,2,2,7
FIR03334,2,4,12.840877,77.678644,2025-12-07,1900-01-01 18:10:03,2,2,49,0,3,18
FIR03335,4,1,12.918568,77.568532,2025-08-20,1900-01-01 04:27:38,2,1,51,1,6,4
FIR03336,4,10,12.935629,77.625401,2025-05-04,1900-01-01 04:57:04,2,1,59,2,3,4
FIR03337,6,0,12.911964,77.605322,2026-06-29,1900-01-01 18:33:31,0,2,38,0,1,18
FIR03338,4,16,12.985776,77.606921,2024-11-03,1900-01-01 12:03:02,2,0,55,0,3,12
FIR03339,8,3,12.932794,77.681187,2024-12-21,1900-01-01 04:41:11,1,0,23,1,2,4
FIR03340,0,17,12.974553,77.750568,2025-05-05,1900-01-01 07:56:38,2,2,41,2,1,7
FIR03341,3,12,12.980681,77.570766,2024-10-15,1900-01-01 22:35:24,2,2,66,1,5,22
FIR03342,8,0,12.913343,77.613331,2025-01-28,1900-01-01 08:35:38,1,0,23,1,5,8
FIR03343,3,1,12.922276,77.57355,2025-02-07,1900-01-01 15:15:42,2,1,23,2,0,15
FIR03344,5,5,12.907184,77.648337,2026-07-09,1900-01-01 21:59:27,0,1,39,2,4,21
FIR03345,6,13,13.004572,77.565626,2025-09-05,1900-01-01 02:49:56,0,2,63,2,0,2
FIR03346,6,4,12.836483,77.673134,2026-07-04,1900-01-01 07:37:47,0,1,25,0,2,7
FIR03347,7,10,12.933353,77.624444,2024-12-10,1900-01-01 21:53:38,0,2,55,0,5,21
FIR03348,7,12,12.980657,77.569059,2025-07-20,1900-01-01 09:22:36,0,2,30,1,3,9
FIR03349,7,0,12.916083,77.613658,2025-10-26,1900-01-01 12:58:24,0,2,61,1,3,12
FIR03350,0,10,12.936051,77.627272,2025-06-23,1900-01-01 13:17:15,2,1,51,0,1,13
FIR03351,0,5,12.91396,77.652203,2025-01-12,1900-01-01 14:14:53,2,0,44,2,3,14
FIR03352,5,7,12.977429,77.635921,2025-02-20,1900-01-01 17:44:36,0,1,54,0,4,17
FIR03353,3,6,13.03167,77.59221,2024-08-06,1900-01-01 05:02:18,2,0,34,2,5,5
FIR03354,2,2,12.944979,77.56912,2024-08-09,1900-01-01 16:15:15,2,1,65,1,0,16
FIR03355,9,7,12.975778,77.645544,2025-02-25,1900-01-01 07:43:44,1,0,25,2,5,7
FIR03356,5,13,13.003293,77.568131,2025-11-21,1900-01-01 01:30:51,0,0,35,1,0,1
FIR03357,7,16,12.985798,77.609197,2025-08-29,1900-01-01 16:17:48,0,0,29,2,0,16
FIR03358,1,5,12.915476,77.649835,2026-01-24,1900-01-01 08:37:56,2,2,60,2,2,8
FIR03359,6,17,12.965877,77.754077,2025-09-16,1900-01-01 01:56:58,0,1,65,1,5,1
FIR03360,4,12,12.978332,77.573485,2026-05-23,1900-01-01 11:49:56,2,1,67,2,2,11
FIR03361,9,2,12.944408,77.57488,2024-07-31,1900-01-01 21:30:05,1,2,31,2,6,21
FIR03362,6,13,13.004726,77.565653,2025-05-24,1900-01-01 03:29:41,0,2,33,2,2,3
FIR03363,5,11,12.975131,77.608307,2024-09-13,1900-01-01 17:08:31,0,0,21,2,0,17
FIR03364,7,8,12.921746,77.589253,2024-08-05,1900-01-01 11:18:47,0,1,31,2,1,11
FIR03365,0,15,12.992772,77.55043,2026-05-19,1900-01-01 01:19:38,2,2,24,0,5,1
FIR03366,4,1,12.915987,77.571831,2025-09-02,1900-01-01 18:17:09,2,0,48,0,5,18
FIR03367,7,9,13.010017,77.700194,2025-10-22,1900-01-01 03:22:24,0,0,42,0,6,3
FIR03368,7,16,12.986249,77.604283,2025-12-22,1900-01-01 10:40:01,0,1,23,2,1,10
FIR03369,6,10,12.93063,77.61996,2025-11-29,1900-01-01 06:17:40,0,0,27,1,2,6
FIR03370,7,12,12.975391,77.570254,2025-03-22,1900-01-01 22:31:27,0,0,62,1,2,22
FIR03371,5,1,12.920326,77.57135,2026-07-01,1900-01-01 16:25:27,0,2,39,2,6,16
FIR03372,6,9,13.00628,77.698943,2025-04-01,1900-01-01 23:56:21,0,2,29,0,5,23
FIR03373,1,17,12.966101,77.752657,2025-05-17,1900-01-01 20:16:36,2,1,56,1,2,20
FIR03374,2,2,12.939371,77.575521,2026-01-15,1900-01-01 04:36:35,2,2,29,2,4,4
FIR03375,8,10,12.939126,77.62905,2025-12-28,1900-01-01 06:30:02,1,0,32,2,3,6
FIR03376,1,3,12.932815,77.676463,2026-02-08,1900-01-01 22:17:54,2,0,50,0,3,22
FIR03377,1,9,13.005328,77.697718,2025-02-26,1900-01-01 23:55:14,2,2,34,1,6,23
FIR03378,5,13,13.006778,77.57281,2026-03-05,1900-01-01 05:42:33,0,0,33,0,4,5
FIR03379,1,12,12.977696,77.576045,2025-10-12,1900-01-01 21:27:35,2,1,22,0,3,21
FIR03380,9,5,12.910367,77.649475,2025-12-16,1900-01-01 06:32:45,1,1,34,1,5,6
FIR03381,8,16,12.988417,77.607398,2026-02-23,1900-01-01 04:59:13,1,1,54,0,1,4
FIR03382,8,11,12.977516,77.604106,2026-01-08,1900-01-01 18:24:28,1,1,55,0,4,18
FIR03383,5,5,12.913795,77.646432,2026-01-24,1900-01-01 01:25:16,0,0,39,1,2,1
FIR03384,7,1,12.917306,77.572554,2024-09-03,1900-01-01 02:39:03,0,1,46,2,5,2
FIR03385,8,0,12.916985,77.612712,2024-11-02,1900-01-01 03:57:28,1,1,60,0,2,3
FIR03386,8,3,12.93178,77.678429,2025-07-26,1900-01-01 12:42:06,1,0,56,0,2,12
FIR03387,0,3,12.929158,77.678542,2025-05-03,1900-01-01 13:30:32,2,0,53,1,2,13
FIR03388,5,17,12.971019,77.750797,2024-11-06,1900-01-01 19:23:24,0,0,43,1,6,19
FIR03389,2,17,12.973909,77.751442,2026-02-04,1900-01-01 15:00:14,2,2,40,1,6,15
FIR03390,3,14,12.959727,77.699573,2024-12-18,1900-01-01 15:43:33,2,1,47,1,6,15
FIR03391,2,13,13.005554,77.569964,2025-06-13,1900-01-01 12:31:46,2,0,50,2,0,12
FIR03392,7,7,12.975582,77.645429,2026-06-16,1900-01-01 14:12:13,0,1,65,2,5,14
FIR03393,4,3,12.923234,77.673354,2025-11-27,1900-01-01 10:37:03,2,2,36,1,4,10
FIR03394,5,11,12.979662,77.601178,2024-08-21,1900-01-01 03:45:33,0,0,39,1,6,3
FIR03395,8,11,12.97262,77.606893,2024-10-09,1900-01-01 14:12:52,1,0,49,0,6,14
FIR03396,6,17,12.974408,77.745381,2025-12-19,1900-01-01 23:48:52,0,1,52,0,0,23
FIR03397,7,13,13.00196,77.572004,2024-12-26,1900-01-01 01:41:32,0,2,65,2,4,1
FIR03398,8,6,13.038913,77.601615,2026-04-27,1900-01-01 15:47:09,1,2,20,2,1,15
FIR03399,2,0,12.917233,77.613979,2025-10-24,1900-01-01 18:36:43,2,0,31,1,0,18
FIR03400,5,14,12.954699,77.69883,2025-01-18,1900-01-01 01:39:16,0,1,32,2,2,1
FIR03401,3,5,12.908764,77.644879,2025-11-30,1900-01-01 17:34:20,2,2,37,2,3,17
FIR03402,4,9,13.006213,77.690629,2025-08-06,1900-01-01 05:14:02,2,2,36,1,6,5
FIR03403,0,18,13.101846,77.592432,2024-10-12,1900-01-01 10:12:46,2,0,70,2,2,10
FIR03404,1,4,12.844044,77.67395,2025-04-05,1900-01-01 11:22:22,2,0,52,2,2,11
FIR03405,9,1,12.922214,77.572903,2026-04-08,1900-01-01 18:59:07,1,0,28,2,6,18
FIR03406,7,1,12.920375,77.57719,2025-06-06,1900-01-01 02:43:00,0,2,65,2,0,2
FIR03407,6,15,12.987041,77.552116,2025-06-26,1900-01-01 22:16:09,0,0,50,0,4,22
FIR03408,7,12,12.980701,77.57119,2025-04-10,1900-01-01 21:28:24,0,1,30,2,4,21
FIR03409,6,5,12.908407,77.644553,2025-08-31,1900-01-01 00:57:40,0,2,44,1,3,0
FIR03410,8,7,12.982151,77.641382,2024-11-13,1900-01-01 07:33:16,1,1,29,1,6,7
FIR03411,2,14,12.957553,77.699799,2026-01-03,1900-01-01 23:06:55,2,2,28,0,2,23
FIR03412,1,12,12.973489,77.575694,2025-02-08,1900-01-01 18:57:12,2,1,43,2,2,18
FIR03413,3,13,13.001434,77.575415,2025-11-14,1900-01-01 05:06:36,2,0,52,2,0,5
FIR03414,4,10,12.939258,77.624751,2025-02-13,1900-01-01 11:20:57,2,1,41,1,4,11
FIR03415,6,5,12.912936,77.648339,2025-03-20,1900-01-01 16:12:31,0,2,40,1,4,16
FIR03416,6,5,12.908665,77.649907,2026-04-19,1900-01-01 08:28:40,0,0,21,2,3,8
FIR03417,2,2,12.941214,77.569917,2025-12-30,1900-01-01 18:48:42,2,1,46,0,5,18
FIR03418,3,0,12.921065,77.609355,2024-08-29,1900-01-01 04:37:00,2,2,67,0,4,4
FIR03419,1,12,12.981021,77.571215,2026-04-10,1900-01-01 04:45:21,2,1,44,1,0,4
FIR03420,4,16,12.990158,77.606978,2025-09-13,1900-01-01 10:56:24,2,2,52,1,2,10
FIR03421,6,4,12.836817,77.675904,2025-10-03,1900-01-01 18:14:28,0,1,53,2,0,18
FIR03422,1,12,12.978207,77.573858,2024-09-03,1900-01-01 16:30:18,2,0,56,0,5,16
FIR03423,6,13,12.999739,77.574181,2025-12-13,1900-01-01 14:12:17,0,2,33,1,2,14
FIR03424,9,6,13.033611,77.592665,2025-12-02,1900-01-01 04:30:51,1,0,41,2,5,4
FIR03425,5,17,12.970525,77.749157,2026-04-22,1900-01-01 13:59:43,0,0,48,2,6,13
FIR03426,5,0,12.913884,77.608518,2024-12-19,1900-01-01 09:12:53,0,0,59,1,4,9
FIR03427,8,5,12.913423,77.649085,2026-02-25,1900-01-01 01:40:16,1,2,44,2,6,1
FIR03428,6,5,12.907894,77.648407,2025-04-11,1900-01-01 05:10:34,0,1,67,1,0,5
FIR03429,1,2,12.938768,77.570797,2024-12-05,1900-01-01 10:46:06,2,0,60,1,4,10
FIR03430,3,2,12.942476,77.56772,2025-01-08,1900-01-01 05:53:56,2,1,35,1,6,5
FIR03431,5,6,13.037672,77.599966,2026-01-08,1900-01-01 22:52:54,0,1,33,0,4,22
FIR03432,4,17,12.970377,77.745973,2025-04-11,1900-01-01 20:36:37,2,0,24,0,0,20
FIR03433,2,3,12.929756,77.676358,2024-08-22,1900-01-01 23:41:23,2,1,57,1,4,23
FIR03434,5,9,13.008225,77.6907,2026-05-05,1900-01-01 14:00:14,0,0,55,0,5,14
FIR03435,7,4,12.835224,77.674191,2025-12-28,1900-01-01 11:14:30,0,2,39,0,3,11
FIR03436,1,16,12.989642,77.601812,2025-01-11,1900-01-01 07:40:43,2,1,39,0,2,7
FIR03437,0,16,12.990197,77.60292,2025-10-24,1900-01-01 01:34:42,2,1,33,1,0,1
FIR03438,7,11,12.978238,77.600218,2026-03-18,1900-01-01 02:12:34,0,1,25,0,6,2
FIR03439,8,0,12.913585,77.608293,2025-06-10,1900-01-01 17:40:26,1,2,54,1,5,17
FIR03440,8,3,12.926122,77.674908,2025-07-22,1900-01-01 05:49:33,1,1,19,0,5,5
FIR03441,6,18,13.10048,77.599784,2025-02-23,1900-01-01 09:51:18,0,0,44,1,3,9
FIR03442,4,12,12.974192,77.569431,2025-05-18,1900-01-01 22:09:54,2,2,55,1,3,22
FIR03443,3,6,13.039132,77.599357,2025-09-12,1900-01-01 05:50:01,2,1,27,1,0,5
FIR03444,9,8,12.926899,77.591445,2025-01-29,1900-01-01 17:30:48,1,0,41,2,6,17
FIR03445,7,8,12.926787,77.595336,2026-04-08,1900-01-01 09:29:33,0,0,27,0,6,9
FIR03446,7,1,12.919732,77.573706,2024-10-18,1900-01-01 19:03:20,0,0,27,0,0,19
FIR03447,8,7,12.97848,77.640312,2026-02-21,1900-01-01 20:43:05,1,1,45,2,2,20
FIR03448,1,14,12.957537,77.696634,2026-02-26,1900-01-01 23:44:15,2,0,70,1,4,23
FIR03449,3,2,12.939268,77.570595,2025-06-27,1900-01-01 01:18:20,2,0,70,2,0,1
FIR03450,4,16,12.987439,77.603748,2024-12-28,1900-01-01 05:18:56,2,0,42,0,2,5
FIR03451,8,5,12.908977,77.651008,2025-02-07,1900-01-01 02:03:56,1,2,21,1,0,2
FIR03452,6,11,12.97524,77.605733,2026-07-20,1900-01-01 10:50:19,0,1,69,0,1,10
FIR03453,3,4,12.843095,77.679457,2025-10-13,1900-01-01 14:12:24,2,1,35,2,1,14
FIR03454,8,14,12.954196,77.700063,2024-11-16,1900-01-01 03:17:08,1,2,48,0,2,3
FIR03455,4,2,12.943623,77.569739,2025-02-13,1900-01-01 15:17:57,2,0,22,2,4,15
FIR03456,6,2,12.942953,77.569159,2025-03-14,1900-01-01 11:22:49,0,1,19,1,0,11
FIR03457,4,8,12.927871,77.59048,2024-08-15,1900-01-01 00:22:39,2,0,68,1,4,0
FIR03458,8,15,12.989351,77.554718,2024-10-02,1900-01-01 01:32:56,1,1,63,0,6,1
FIR03459,9,4,12.842695,77.672396,2024-08-01,1900-01-01 13:54:06,1,1,27,1,4,13
FIR03460,0,15,12.987035,77.556903,2025-05-09,1900-01-01 05:18:30,2,0,36,1,0,5
FIR03461,7,16,12.984815,77.602659,2024-10-08,1900-01-01 13:00:43,0,2,70,2,5,13
FIR03462,7,1,12.915384,77.576041,2024-09-09,1900-01-01 22:44:06,0,2,67,0,1,22
FIR03463,4,5,12.912501,77.649508,2025-10-24,1900-01-01 03:49:20,2,0,25,1,0,3
FIR03464,6,15,12.992965,77.557193,2025-12-15,1900-01-01 11:57:42,0,1,34,2,1,11
FIR03465,4,7,12.974952,77.64236,2025-10-12,1900-01-01 14:56:06,2,2,29,1,3,14
FIR03466,3,7,12.978941,77.645068,2025-11-07,1900-01-01 15:04:27,2,0,33,2,0,15
FIR03467,2,11,12.978608,77.600117,2025-10-05,1900-01-01 02:19:26,2,1,68,0,3,2
FIR03468,4,13,12.998548,77.575016,2024-08-17,1900-01-01 03:43:54,2,0,34,0,2,3
FIR03469,1,1,12.913684,77.568835,2025-10-10,1900-01-01 07:15:23,2,1,48,0,0,7
FIR03470,9,5,12.90866,77.645112,2025-04-20,1900-01-01 11:20:58,1,0,61,0,3,11
FIR03471,8,13,13.004622,77.567023,2025-01-03,1900-01-01 03:47:16,1,1,63,1,0,3
FIR03472,6,4,12.842246,77.675961,2024-12-30,1900-01-01 13:04:59,0,1,23,2,1,13
FIR03473,6,17,12.965223,77.746747,2026-05-02,1900-01-01 22:28:49,0,2,60,1,2,22
FIR03474,4,3,12.924719,77.672767,2024-12-30,1900-01-01 14:05:46,2,1,69,0,1,14
FIR03475,8,6,13.033142,77.599056,2026-06-03,1900-01-01 20:24:39,1,1,21,0,6,20
FIR03476,6,4,12.844576,77.672995,2026-04-30,1900-01-01 21:33:29,0,2,27,1,4,21
FIR03477,7,6,13.032106,77.59892,2026-05-30,1900-01-01 08:07:54,0,2,54,0,2,8
FIR03478,5,2,12.940067,77.570168,2026-04-04,1900-01-01 15:05:53,0,1,58,1,2,15
FIR03479,7,4,12.843833,77.679431,2025-06-27,1900-01-01 17:22:03,0,2,26,0,0,17
FIR03480,0,15,12.994377,77.553201,2024-11-22,1900-01-01 02:30:16,2,0,43,1,0,2
FIR03481,5,17,12.965118,77.750163,2024-08-13,1900-01-01 18:50:11,0,0,44,0,5,18
FIR03482,7,10,12.935026,77.627012,2025-07-03,1900-01-01 12:05:01,0,1,28,0,4,12
FIR03483,6,11,12.976331,77.60893,2025-09-03,1900-01-01 13:30:07,0,0,68,1,6,13
FIR03484,1,2,12.944031,77.572395,2025-02-19,1900-01-01 06:30:03,2,1,29,2,6,6
FIR03485,6,4,12.844194,77.680932,2026-02-08,1900-01-01 04:09:10,0,2,59,2,3,4
FIR03486,1,5,12.913414,77.648706,2024-09-17,1900-01-01 12:53:10,2,2,60,2,5,12
FIR03487,9,13,13.00461,77.566478,2024-10-19,1900-01-01 20:03:46,1,0,37,2,2,20
FIR03488,1,14,12.960299,77.702246,2025-09-15,1900-01-01 18:40:19,2,2,21,1,1,18
FIR03489,1,10,12.938035,77.628686,2025-10-08,1900-01-01 03:54:48,2,1,21,1,6,3
FIR03490,6,16,12.986092,77.604579,2025-04-12,1900-01-01 22:36:52,0,1,52,1,2,22
FIR03491,5,14,12.96397,77.692656,2026-05-14,1900-01-01 11:14:57,0,1,61,2,4,11
FIR03492,8,10,12.930762,77.620399,2025-11-09,1900-01-01 01:09:18,1,0,21,0,3,1
FIR03493,6,15,12.991088,77.550395,2024-10-16,1900-01-01 11:45:14,0,2,23,1,6,11
FIR03494,6,0,12.916618,77.607989,2025-08-22,1900-01-01 00:46:43,0,2,57,1,0,0
FIR03495,3,8,12.924647,77.591085,2025-08-18,1900-01-01 10:44:52,2,1,26,0,1,10
FIR03496,3,12,12.98062,77.57116,2025-03-08,1900-01-01 14:38:29,2,2,70,0,2,14
FIR03497,0,18,13.09609,77.596467,2026-05-15,1900-01-01 00:00:26,2,1,53,0,0,0
FIR03498,7,14,12.960663,77.6931,2025-08-09,1900-01-01 22:34:58,0,0,69,1,2,22
FIR03499,3,12,12.977419,77.574336,2025-09-07,1900-01-01 05:59:38,2,0,50,2,3,5
FIR03500,2,14,12.957662,77.701515,2026-02-26,1900-01-01 23:54:17,2,0,29,0,4,23
FIR03501,8,17,12.970395,77.748734,2026-01-15,1900-01-01 20:56:56,1,0,36,2,4,20
